episode,reward
2,4.1675438596491325
2,3.8675438596491336
2,3.5675438596491333
2,3.267543859649133
2,2.817543859649133
2,2.5175438596491326
2,2.2175438596491324
2,1.917543859649132
2,1.6175438596491318
2,1.3175438596491316
2,0.8675438596491312
2,0.5675438596491309
2,0.117543859649131
2,4.930701754385973
2,4.6307017543859725
2,4.330701754385972
2,4.030701754385971
2,3.730701754385971
2,3.2807017543859702
2,2.98070175438597
2,2.5307017543859693
2,2.230701754385969
2,5.4394736842105305
2,5.1394736842105315
2,4.839473684210533
2,4.539473684210533
2,4.239473684210532
2,3.939473684210532
2,3.6394736842105315
2,3.3394736842105313
2,3.039473684210531
2,2.7394736842105307
2,2.4394736842105305
2,2.13947368421053
2,1.83947368421053
2,1.5394736842105299
2,1.2394736842105298
2,0.7894736842105299
2,0.48947368421052984
2,0.1894736842105298
3,10.076315789473686
3,9.776315789473687
3,9.476315789473688
3,9.026315789473689
3,8.57631578947369
3,8.27631578947369
3,11.485087719298253
3,11.185087719298254
3,10.885087719298255
3,10.585087719298256
3,10.285087719298257
3,9.985087719298258
3,9.68508771929826
3,9.38508771929826
3,12.593859649122823
3,12.293859649122824
3,11.993859649122825
3,11.543859649122826
3,11.243859649122827
3,10.943859649122828
3,10.64385964912283
3,10.34385964912283
3,10.043859649122831
3,9.743859649122832
3,9.443859649122833
3,9.143859649122835
3,8.843859649122836
3,8.543859649122837
3,8.093859649122837
3,7.7938596491228385
3,7.4938596491228395
3,10.702631578947402
3,10.402631578947403
3,10.102631578947404
3,9.652631578947407
3,9.352631578947408
3,9.052631578947409
3,8.75263157894741
3,8.452631578947411
3,8.152631578947412
3,7.852631578947413
3,7.552631578947414
3,7.252631578947415
3,6.9526315789474165
3,6.6526315789474175
3,6.202631578947417
3,5.9026315789474175
3,5.602631578947417
3,5.302631578947416
3,5.002631578947415
3,8.211403508771978
3,7.911403508771979
3,7.461403508771981
3,7.161403508771982
3,6.711403508771983
3,6.4114035087719845
3,6.111403508771986
3,5.661403508771985
3,5.361403508771986
3,5.061403508771985
3,9.874561403508828
3,9.57456140350883
3,9.124561403508832
3,8.824561403508833
3,8.524561403508834
3,8.224561403508835
3,7.774561403508836
3,7.4745614035088375
3,7.024561403508837
3,6.724561403508837
3,6.424561403508836
3,5.974561403508836
3,9.183333333333398
3,8.883333333333399
3,8.5833333333334
3,8.1333333333334
3,7.833333333333401
3,7.5333333333334025
3,7.233333333333404
3,6.933333333333405
3,6.633333333333404
3,6.333333333333403
3,6.0333333333334025
3,5.583333333333402
3,5.2833333333334025
3,4.983333333333402
3,4.533333333333402
3,4.233333333333402
3,3.9333333333334015
3,7.142105263157964
3,6.692105263157965
3,6.392105263157966
3,6.092105263157965
3,5.792105263157964
3,5.492105263157963
3,5.192105263157963
3,4.892105263157962
3,4.592105263157961
3,4.292105263157961
3,3.9921052631579603
4,10.076315789473686
4,9.776315789473687
4,9.476315789473688
4,9.026315789473689
4,8.72631578947369
4,8.42631578947369
4,11.635087719298252
4,11.335087719298253
4,11.035087719298254
4,10.735087719298255
4,10.435087719298256
4,10.135087719298257
4,9.835087719298258
4,9.535087719298259
4,9.23508771929826
4,8.935087719298261
4,8.635087719298262
4,8.335087719298263
4,8.035087719298264
4,7.735087719298265
4,7.4350877192982665
4,7.135087719298268
4,6.835087719298267
4,6.535087719298266
4,6.235087719298265
4,5.935087719298265
4,5.635087719298264
4,5.335087719298263
4,5.035087719298263
4,4.735087719298262
4,4.435087719298261
4,4.135087719298261
4,3.8350877192982615
4,3.5350877192982617
4,3.235087719298262
4,2.935087719298262
4,2.6350877192982622
4,2.3350877192982624
4,2.035087719298262
4,1.7350877192982619
4,1.4350877192982616
4,1.1350877192982616
4,0.8350877192982613
4,0.535087719298261
4,0.23508771929826078
5,6.7175438596491235
5,6.4175438596491245
5,6.117543859649126
5,5.817543859649127
5,5.517543859649128
5,5.217543859649129
5,4.91754385964913
5,4.617543859649131
5,4.317543859649132
5,4.017543859649133
5,3.717543859649133
5,3.4175438596491325
5,3.1175438596491323
5,2.817543859649132
5,2.5175438596491317
5,2.2175438596491315
5,1.9175438596491312
5,1.617543859649131
5,1.3175438596491307
5,1.0175438596491304
5,0.7175438596491305
5,0.41754385964913054
5,0.11754385964913056
6,10.076315789473686
6,9.626315789473686
6,9.176315789473687
6,8.876315789473688
6,8.57631578947369
6,11.78508771929825
6,11.485087719298251
6,11.185087719298252
6,10.885087719298253
6,10.585087719298254
6,10.285087719298255
