episode,reward
2,4.1675438596491325
2,3.8675438596491336
2,3.5675438596491333
2,3.267543859649133
2,2.817543859649133
2,2.5175438596491326
2,2.2175438596491324
2,1.917543859649132
2,1.6175438596491318
2,1.3175438596491316
2,1.0175438596491313
2,0.717543859649131
2,0.26754385964913113
3,10.076315789473686
3,9.626315789473686
3,9.326315789473687
3,12.53508771929825
3,12.235087719298251
3,11.935087719298252
3,11.635087719298253
3,11.185087719298256
3,10.885087719298257
3,10.585087719298258
3,10.285087719298259
3,9.98508771929826
3,9.685087719298261
3,9.385087719298262
3,8.935087719298263
3,8.635087719298264
3,8.335087719298265
3,8.035087719298266
3,7.735087719298267
3,7.435087719298268
3,7.135087719298269
3,6.83508771929827
3,6.53508771929827
3,6.235087719298269
3,5.935087719298268
3,5.635087719298268
3,5.335087719298267
3,5.035087719298266
3,4.735087719298265
3,4.435087719298265
3,4.135087719298264
3,3.685087719298264
3,3.385087719298264
3,3.085087719298264
3,2.7850877192982644
3,5.993859649122825
3,5.693859649122825
3,5.393859649122824
3,5.093859649122823
3,4.7938596491228225
3,4.493859649122822
3,4.043859649122822
3,3.7438596491228213
3,3.443859649122821
3,2.9938596491228213
3,6.202631578947383
3,5.7526315789473825
3,5.452631578947383
3,5.152631578947382
3,4.852631578947381
3,4.552631578947381
3,4.25263157894738
3,3.9526315789473796
3,3.6526315789473793
3,3.352631578947379
3,3.0526315789473792
3,2.6026315789473795
3,2.3026315789473797
3,1.8526315789473795
3,1.5526315789473795
3,1.2526315789473794
3,0.8026315789473794
3,4.011403508771941
3,3.7114035087719404
3,3.41140350877194
3,3.11140350877194
3,2.8114035087719396
3,2.5114035087719397
3,2.21140350877194
3,1.9114035087719399
3,1.6114035087719398
3,1.3114035087719398
3,1.0114035087719397
3,0.7114035087719396
3,0.4114035087719393
3,0.11140350877193905
4,6.7175438596491235
4,6.4175438596491245
4,6.117543859649126
4,5.817543859649127
4,5.517543859649128
4,5.217543859649129
4,4.91754385964913
4,4.617543859649131
4,4.317543859649132
4,4.017543859649133
4,3.717543859649133
4,3.4175438596491325
4,3.1175438596491323
4,2.817543859649132
4,2.5175438596491317
4,2.2175438596491315
4,1.9175438596491312
4,1.617543859649131
4,1.3175438596491307
4,1.0175438596491304
4,0.7175438596491305
4,0.2675438596491306
5,10.076315789473686
5,9.776315789473687
5,9.476315789473688
5,9.026315789473689
5,12.23508771929825
5,11.93508771929825
5,11.635087719298252
5,11.335087719298253
5,11.035087719298254
5,10.735087719298255
5,10.435087719298256
5,10.135087719298257
5,9.835087719298258
5,9.535087719298259
5,9.23508771929826
5,8.935087719298261
5,8.485087719298264
5,8.185087719298265
5,7.885087719298266
5,7.585087719298267
5,7.285087719298268
5,6.985087719298269
5,6.685087719298268
5,6.385087719298268
5,6.085087719298267
5,5.785087719298266
5,5.485087719298265
5,5.185087719298265
5,4.885087719298264
5,4.435087719298264
5,4.135087719298264
5,3.8350877192982638
5,3.535087719298264
5,3.235087719298264
5,2.935087719298264
5,2.635087719298264
5,2.185087719298264
5,1.885087719298264
5,1.5850877192982638
5,1.2850877192982635
5,0.9850877192982632
5,0.6850877192982632
5,0.3850877192982629
5,0.08508771929826264
6,10.076315789473686
6,9.626315789473686
6,9.326315789473687
6,9.026315789473689
6,8.72631578947369
6,8.42631578947369
6,8.126315789473692
6,7.826315789473693
6,7.526315789473694
6,7.226315789473695
6,6.926315789473694
6,6.6263157894736935
6,6.326315789473693
6,6.026315789473692
6,5.726315789473691
6,5.426315789473691
6,5.12631578947369
6,4.826315789473689
6,4.5263157894736885
6,4.226315789473688
6,3.926315789473688
6,3.626315789473688
6,3.3263157894736883
6,3.0263157894736885
6,2.7263157894736887
6,2.426315789473689
6,2.126315789473689
6,1.8263157894736888
6,1.5263157894736885
6,1.2263157894736882
6,0.9263157894736882
6,0.6263157894736879
6,0.17631578947368753
7,10.076315789473686
7,9.776315789473687
7,9.476315789473688
7,9.176315789473689
7,8.87631578947369
7,8.576315789473691
7,8.276315789473692
7,7.976315789473693
7,7.676315789473694
7,7.376315789473695
7,7.0763157894736946
7,6.776315789473694
7,6.476315789473693
7,6.176315789473692
7,5.876315789473692
7,5.4263157894736915
7,5.126315789473692
7,4.826315789473691
7,4.52631578947369
7,7.735087719298251
7,7.435087719298252
7,7.135087719298253
7,6.685087719298253
7,6.385087719298253
7,6.085087719298253
7,5.785087719298252
7,5.485087719298251
7,5.1850877192982505
7,4.88508771929825
7,4.43508771929825
