episode,loss
192,1476.568115234375
193,1807.2513427734375
194,1568.8194580078125
195,1891.8133544921875
196,1600.761962890625
197,1941.1805419921875
198,1695.617431640625
199,2053.299560546875
200,1756.9375
201,2103.749755859375
202,1764.296142578125
203,2165.037353515625
204,1843.8416748046875
205,2161.023193359375
206,1870.7574462890625
207,2308.079833984375
208,1935.2464599609375
209,2346.276611328125
210,2026.8197021484375
211,2424.899169921875
212,2046.9305419921875
213,2537.911865234375
214,2143.8125
215,2638.850341796875
216,2292.249267578125
217,2730.372802734375
218,2359.750732421875
219,2836.85595703125
220,2441.506591796875
221,2964.822998046875
222,2586.106201171875
223,3063.10205078125
224,2733.60009765625
225,3189.608154296875
226,2820.16552734375
227,3251.216552734375
228,2915.568359375
229,3373.551513671875
230,2940.0302734375
231,3463.846923828125
232,3064.9697265625
233,3562.319580078125
234,3197.178955078125
235,3735.997802734375
236,3281.60009765625
237,3832.13720703125
238,3421.714111328125
239,3976.134521484375
240,3526.817138671875
241,4168.8134765625
242,3671.927001953125
243,4179.81201171875
244,3763.388427734375
245,4372.02587890625
246,3852.32861328125
247,4439.77734375
248,3985.971923828125
249,4488.1064453125
250,4041.138427734375
251,4607.48291015625
252,4168.64990234375
253,4806.48681640625
254,4253.515625
255,4938.26806640625
256,4342.162109375
257,4934.67431640625
258,4524.6083984375
259,5097.96142578125
260,4646.11669921875
261,5312.64697265625
262,4663.25732421875
263,5338.36328125
264,4826.2783203125
265,5326.60546875
266,4831.45068359375
267,5515.51708984375
268,4869.11376953125
269,5675.80810546875
270,5096.20849609375
271,5757.32568359375
272,5155.7275390625
273,6034.53125
274,5440.4609375
275,6273.685546875
276,5524.1259765625
277,6309.89208984375
278,5946.3984375
279,6550.24560546875
280,5935.9765625
281,6587.33447265625
282,6125.02197265625
283,6924.41552734375
284,6257.08837890625
285,7141.33447265625
286,6408.03662109375
287,7316.55615234375
288,6596.88916015625
289,7467.07373046875
290,6809.22216796875
291,7584.5751953125
292,7014.49853515625
293,7946.45947265625
294,7109.70556640625
295,8097.4345703125
296,7415.69482421875
297,8283.09375
298,7533.9501953125
299,8449.998046875
300,7708.9931640625
301,8587.1669921875
302,7976.31591796875
303,8864.5576171875
304,8042.0986328125
305,9079.8818359375
306,8291.2646484375
307,9310.6025390625
308,8456.759765625
309,9456.1162109375
310,8595.791015625
311,9617.53515625
312,8739.494140625
313,9813.0859375
314,9074.0439453125
315,9992.8115234375
316,9280.9853515625
317,10123.5634765625
318,9334.2138671875
319,10458.3974609375
320,9491.08984375
321,10552.8466796875
322,9761.7470703125
323,10800.5234375
324,9940.2529296875
325,11175.8173828125
326,10429.650390625
327,11375.0537109375
328,10447.7060546875
329,11762.65234375
330,10639.3486328125
331,11755.8779296875
332,11052.7998046875
333,11772.3974609375
334,11218.7294921875
335,11997.3388671875
336,11170.314453125
337,12228.6572265625
338,11430.2626953125
339,12629.060546875
340,11522.203125
341,12961.2919921875
342,11919.6787109375
343,13214.5126953125
344,12058.0
345,13355.962890625
346,12274.150390625
347,13609.1240234375
348,12696.974609375
349,13766.2138671875
350,13030.4775390625
351,14061.0654296875
352,13088.1591796875
353,14455.5068359375
354,13531.1455078125
355,15059.1748046875
356,14056.7529296875
357,15320.462890625
358,14250.9091796875
359,15607.9423828125
360,14453.2998046875
361,15990.9443359375
362,14766.4443359375
363,16107.4208984375
364,15251.5537109375
365,16302.234375
366,15614.2001953125
367,16890.19140625
368,15539.517578125
369,16797.365234375
370,15789.6533203125
371,17052.412109375
372,15903.744140625
373,17220.587890625
374,16358.328125
375,17345.490234375
376,16378.2705078125
377,17934.564453125
378,16892.931640625
379,17938.27734375
380,16872.89453125
381,18128.896484375
382,16898.59765625
383,18701.208984375
384,17659.1640625
385,18736.57421875
386,17841.38671875
387,19244.259765625
388,17757.720703125
389,19309.759765625
390,18143.013671875
391,20099.65625
392,18819.8671875
393,20592.771484375
394,19228.625
395,20288.82421875
396,19861.17578125
397,20801.4375
398,19905.498046875
399,21085.935546875
400,19976.86328125
401,21213.373046875
402,20034.771484375
403,22029.78515625
404,20374.1796875
405,22124.55859375
406,20620.05078125
407,22329.138671875
408,21252.619140625
409,23130.810546875
410,21708.849609375
411,23679.490234375
412,21490.1328125
413,23643.853515625
414,22159.6484375
415,23881.50390625
416,22934.427734375
417,24199.65234375
418,22931.64453125
419,25008.146484375
420,23303.513671875
421,25350.412109375
422,23880.208984375
423,25706.98828125
424,23708.380859375
425,25294.466796875
426,24421.248046875
427,25917.216796875
428,24616.533203125
429,26299.400390625
430,25437.451171875
431,27093.931640625
432,24922.185546875
433,27022.65625
434,25762.9921875
435,27483.45703125
436,26095.29296875
437,27564.927734375
438,26441.67578125
439,28469.818359375
440,26726.791015625
441,28496.931640625
442,27061.01953125
443,29773.208984375
444,27882.263671875
445,29525.73828125
446,28074.15625
447,30689.78515625
448,28621.337890625
449,30968.521484375
450,30142.287109375
451,31631.712890625
452,29466.11328125
453,31337.994140625
454,30362.451171875
455,31820.34375
456,30164.181640625
457,32781.84375
458,30576.625
459,32291.787109375
460,31002.275390625
461,32504.73828125
462,31126.794921875
463,33382.5390625
464,31652.044921875
465,34274.609375
466,32035.787109375
467,34940.06640625
468,32822.9375
469,34423.71484375
470,32173.44140625
471,35685.12890625
472,33088.63671875
473,36436.75
474,34640.375
475,37157.3515625
476,34650.18359375
477,37563.296875
478,35392.54296875
479,36774.23828125
480,35707.37109375
481,37012.65625
482,35257.6328125
483,37459.4296875
484,36113.33984375
485,38235.11328125
486,36700.4375
487,38327.421875
488,37215.0546875
489,39635.80859375
490,37634.5390625
491,39329.921875
492,38005.4609375
493,40812.9375
494,37151.48046875
495,40672.38671875
496,38701.17578125
497,41340.01171875
498,40052.0703125
499,42022.515625
500,40339.25390625
501,41999.10546875
502,40483.5625
503,42563.421875
504,39599.546875
505,44489.11328125
506,41270.23046875
507,44136.0859375
508,41860.01171875
509,44622.58984375
510,42464.890625
511,44034.39453125
512,43150.1796875
513,45662.96875
514,44166.59765625
515,45065.05078125
516,43331.27734375
517,46019.51171875
518,43730.36328125
519,46702.12109375
520,44052.79296875
521,47656.703125
522,45068.8984375
523,47511.5625
524,44256.15234375
525,47968.0625
526,46797.1953125
527,49383.6953125
528,47312.71875
529,48514.54296875
530,47266.3828125
531,49699.15234375
532,48141.06640625
533,51863.46875
534,48578.90625
535,51495.07421875
536,49559.07421875
537,53998.65234375
538,51980.2265625
539,54044.86328125
540,50898.375
541,53117.54296875
542,51928.78515625
543,55047.75
544,52729.19921875
545,55632.96875
546,53100.21875
547,55226.08203125
548,53717.8515625
549,56595.625
550,52791.0078125
551,56805.17578125
552,55148.73828125
553,57368.375
554,53596.19921875
555,58237.21484375
556,55363.76953125
557,57789.20703125
558,56960.8125
559,59075.4375
560,55860.30078125
561,58618.55078125
562,55969.8828125
563,60074.48046875
564,57176.69921875
565,59231.1875
566,57321.02734375
567,59489.90234375
568,57042.83203125
569,61403.09375
570,58477.23828125
571,62124.4453125
572,57175.5078125
573,62397.7265625
574,59033.32421875
575,61151.5703125
576,60392.63671875
577,62876.9765625
578,60852.98828125
579,62814.9375
580,59108.51171875
581,65627.7734375
582,61027.35546875
583,66135.2421875
584,63395.33203125
585,68299.5859375
586,64593.93359375
587,69599.0546875
588,65234.32421875
589,68770.78125
590,68274.7109375
591,69488.625
592,66392.0390625
593,71219.7890625
594,66885.8359375
595,71990.65625
596,67280.7734375
597,72513.3984375
598,69327.6171875
599,71697.0234375
600,67920.9375
601,72423.40625
602,69174.375
603,74963.0234375
604,69661.7578125
605,74014.4609375
606,71799.1796875
607,75366.3671875
608,72583.9765625
609,77226.5859375
610,74979.1796875
611,76560.6015625
612,73253.0546875
613,77023.453125
614,74523.796875
615,77183.8671875
616,74712.7265625
617,79239.390625
618,75826.8984375
619,78984.5859375
620,77762.1328125
621,79244.8125
622,75666.453125
623,80538.2734375
624,78029.5390625
625,80691.2578125
626,78734.7421875
627,80970.9453125
628,79616.8046875
629,84064.453125
630,81139.1328125
631,83591.6171875
632,80594.625
633,87476.2734375
634,84088.5859375
635,84576.3359375
636,83189.890625
637,85673.875
638,85906.8984375
639,87719.8984375
640,83889.875
641,89118.0078125
642,85851.6171875
643,88213.7109375
644,83277.3984375
645,89472.8359375
646,86279.3984375
647,88980.3125
648,90042.1796875
649,92217.9609375
650,88157.546875
651,91825.125
652,88113.7890625
653,93043.28125
654,89387.1171875
655,96353.71875
656,90383.9921875
657,94933.15625
658,91650.953125
659,96937.2734375
660,91753.9609375
661,96216.890625
662,90306.8984375
663,97339.0703125
664,92729.2265625
665,98675.6015625
666,93369.0625
667,98810.8671875
668,94523.765625
669,100248.2734375
670,98371.1171875
671,102752.2734375
672,96125.4296875
673,102400.015625
674,98490.3359375
675,101817.65625
676,98125.2578125
677,103213.5234375
678,100330.1171875
679,105378.0625
680,104078.453125
681,107135.890625
682,102871.0
683,107942.75
684,101204.8359375
685,109369.9140625
686,103376.3828125
687,109544.453125
688,103465.078125
689,108822.265625
690,105731.8515625
691,108922.765625
692,105841.1484375
693,108885.8046875
694,107983.703125
695,113109.6015625
696,107646.3984375
697,113276.2890625
698,109915.8515625
699,112847.5546875
700,110565.3984375
701,113820.4296875
702,109798.2109375
703,112624.453125
704,111502.6015625
705,116024.3125
706,109653.4921875
707,114026.0546875
708,112116.7265625
709,117715.828125
710,111862.7109375
711,117270.6640625
712,114941.5546875
713,115729.9296875
714,116640.9609375
715,116721.625
716,115716.75
717,116116.7421875
718,114025.5390625
719,117315.25
720,114773.375
721,122103.5390625
722,119613.953125
723,121607.5
724,118446.375
725,122709.015625
726,119315.953125
727,120955.75
728,120393.203125
729,124187.9140625
730,120889.6015625
731,123546.453125
732,120368.5234375
733,123200.625
734,121296.3125
735,125426.6171875
736,118991.7734375
737,126400.9921875
738,127267.6796875
739,128947.7890625
740,123755.4921875
741,131140.90625
742,126685.640625
743,127594.328125
744,125224.1796875
745,131201.203125
746,126466.3359375
747,131202.703125
748,126930.5234375
749,135532.578125
750,128933.0859375
751,135197.375
752,129788.1796875
753,137335.65625
754,130256.7421875
755,141127.703125
756,133704.25
757,143049.671875
758,136552.65625
759,144525.609375
760,137674.859375
761,139488.734375
762,137121.203125
763,140383.359375
764,141626.09375
765,143100.875
766,139057.640625
767,149496.0
768,143812.171875
769,147205.75
770,138141.609375
771,145881.796875
772,142861.84375
773,151357.078125
774,147159.359375
775,151861.5
776,151367.78125
777,152798.265625
778,143410.125
779,151715.5
780,150943.65625
781,150097.203125
782,153950.53125
783,152700.65625
784,149222.234375
785,152919.828125
786,147948.453125
787,150096.296875
788,142034.0
789,149166.921875
790,141137.75
791,154227.265625
792,147129.984375
793,153743.453125
794,155414.84375
795,159612.90625
796,156068.03125
797,162648.546875
798,155684.984375
799,161868.421875
800,160774.375
801,164103.046875
802,159975.671875
803,168581.53125
804,165031.984375
805,169006.671875
806,161352.421875
807,164690.328125
808,162749.0625
809,171737.078125
810,165018.421875
811,167983.546875
812,164738.546875
813,169862.75
814,161474.203125
815,171641.46875
816,170912.328125
817,175704.625
818,171995.046875
819,171978.828125
820,169938.40625
821,166680.03125
822,165033.984375
823,167843.734375
824,163328.921875
825,172683.609375
826,164719.90625
827,172830.953125
828,170205.453125
829,171598.296875
830,166371.53125
831,173237.359375
832,170169.5
833,167698.984375
834,166059.25
835,170260.75
836,162923.140625
837,175791.65625
838,164156.921875
839,167824.3125
840,165103.78125
841,179641.453125
842,175424.671875
843,173919.4375
844,173570.234375
845,177078.109375
846,171777.359375
847,175883.984375
848,177411.796875
849,185690.078125
850,175927.578125
851,181588.109375
852,180958.484375
853,188027.296875
854,173435.953125
855,184517.171875
856,180073.96875
857,183490.625
858,178506.140625
859,185961.25
860,172956.96875
861,184562.78125
862,180101.671875
863,190147.28125
864,180948.03125
865,191331.515625
866,187307.21875
867,190451.90625
868,186615.234375
869,190574.609375
870,183362.171875
871,190553.046875
872,185897.28125
873,193616.953125
874,190064.1875
875,197359.796875
876,189922.234375
877,195391.109375
878,190853.28125
879,199925.390625
880,191241.296875
881,191527.671875
882,192259.359375
883,191680.484375
884,192126.890625
885,196069.96875
886,192058.296875
887,193022.34375
888,189369.984375
889,191336.671875
890,190019.890625
891,194379.109375
892,195517.890625
893,198040.21875
894,201777.375
895,202145.75
896,197214.65625
897,208709.921875
898,198874.546875
899,200729.71875
900,199547.65625
901,200389.671875
902,193893.984375
903,210156.609375
904,199201.3125
905,203486.75
906,203103.1875
907,206028.203125
908,202214.8125
909,213684.65625
910,196322.28125
911,214336.25
912,198922.921875
913,207432.921875
914,202957.140625
915,215312.875
916,210751.78125
917,211229.046875
918,208759.8125
919,219890.296875
920,210666.78125
921,218436.703125
922,210415.0
923,218934.90625
924,214402.046875
925,222557.546875
926,224317.578125
927,223878.859375
928,215038.171875
929,224637.171875
930,220269.125
931,219872.546875
932,215937.578125
933,221776.296875
934,221267.15625
935,228240.203125
936,212135.171875
937,231740.375
938,221443.15625
939,225189.15625
940,223307.078125
941,225788.453125
942,229230.234375
943,232908.75
944,225728.296875
945,224530.296875
946,223631.90625
947,225596.359375
948,223753.859375
949,233565.921875
950,235210.171875
951,231807.953125
952,237086.234375
953,233653.875
954,224908.984375
955,237968.171875
956,226638.78125
957,242354.609375
958,236132.40625
959,243381.296875
960,248598.0
961,248723.125
962,241678.703125
963,248958.75
964,250125.03125
965,257795.53125
966,245729.609375
967,259090.25
968,242191.40625
969,254394.65625
970,244309.609375
971,251750.171875
972,249775.875
973,261066.421875
974,244730.296875
975,257796.78125
976,257172.15625
977,261308.109375
978,261341.296875
979,267469.34375
980,252106.859375
981,257499.625
982,256992.5
983,260525.953125
984,254244.734375
985,261880.484375
986,260079.203125
987,264899.96875
988,251271.546875
989,261313.65625
990,266362.0625
991,264950.65625
992,253868.078125
993,279266.5625
994,252858.75
995,261336.90625
996,266380.21875
997,269863.65625
998,257598.421875
999,264810.25
1000,268273.40625
1001,271119.59375
1002,267020.40625
1003,276929.0
1004,271449.34375
1005,270617.53125
1006,277158.40625
1007,283224.90625
1008,275947.4375
1009,274819.03125
1010,271274.03125
1011,277155.53125
1012,275690.03125
1013,282163.15625
1014,270549.25
1015,284323.5
1016,286631.5
1017,289087.40625
1018,294201.375
1019,299394.5625
1020,299956.59375
1021,292975.09375
1022,288836.65625
1023,297175.96875
1024,290871.6875
1025,292438.03125
1026,281089.84375
1027,292850.875
1028,293700.96875
1029,290683.3125
1030,293714.0
1031,294278.8125
1032,298309.75
1033,295104.25
1034,295264.84375
1035,299005.84375
1036,290587.34375
1037,298511.15625
1038,300253.96875
1039,306374.15625
1040,303792.59375
1041,306500.15625
1042,300710.96875
1043,312833.34375
1044,310091.3125
1045,313602.375
1046,308265.5
1047,320244.5
1048,319287.625
1049,317472.90625
1050,309836.46875
1051,329291.03125
1052,302392.40625
1053,330709.84375
1054,322422.0
1055,325096.71875
1056,312381.21875
1057,332303.40625
1058,318713.59375
1059,328366.65625
1060,335286.59375
1061,329560.5625
1062,336458.09375
1063,344085.71875
1064,338837.09375
1065,341638.34375
1066,339239.34375
1067,339158.125
1068,340801.15625
1069,336420.625
1070,335222.75
1071,337709.34375
1072,339511.59375
1073,343083.65625
1074,337963.125
1075,343518.3125
1076,346501.21875
1077,349469.46875
1078,336153.09375
1079,344840.40625
1080,332172.90625
1081,349941.3125
1082,350870.125
1083,345710.21875
1084,342941.40625
1085,349398.90625
1086,348582.15625
1087,352202.46875
1088,345697.34375
1089,354837.625
1090,340914.0
1091,358894.21875
1092,352809.75
1093,354844.125
1094,358484.34375
1095,353046.53125
1096,341405.15625
1097,351682.875
1098,351567.15625
1099,359130.09375
1100,341478.3125
1101,367962.5625
1102,363069.65625
1103,357429.5
1104,346830.25
1105,374353.75
1106,364184.59375
1107,375579.59375
1108,357155.625
1109,369674.03125
1110,359319.0625
1111,372458.0
1112,357067.8125
1113,371990.09375
1114,358645.21875
1115,369024.0625
1116,360706.78125
1117,361779.3125
1118,356352.875
1119,373082.75
1120,372464.09375
1121,385084.34375
1122,376261.15625
1123,382876.375
1124,367554.90625
1125,376747.625
1126,374479.21875
1127,380499.65625
1128,389669.15625
1129,380372.34375
1130,391164.8125
1131,386251.71875
1132,394708.25
1133,393159.25
1134,390912.625
1135,400633.1875
1136,392820.96875
1137,397210.59375
1138,372777.5
1139,391237.84375
1140,403848.59375
1141,398170.46875
1142,385176.6875
1143,398700.09375
1144,391694.0
1145,394797.3125
1146,388043.71875
1147,398879.75
1148,383254.21875
1149,395642.1875
1150,378610.90625
1151,403403.65625
1152,399353.25
1153,413820.53125
1154,411707.875
1155,399123.65625
1156,412689.0625
1157,416555.15625
1158,397219.59375
1159,408683.59375
1160,401242.1875
1161,412120.59375
1162,399965.25
1163,399831.5625
1164,398845.65625
1165,417267.96875
1166,416709.09375
1167,423810.75
1168,408395.5
1169,422044.3125
1170,408473.09375
1171,428159.40625
1172,418348.90625
1173,416469.96875
1174,415131.75
1175,410747.78125
1176,406739.34375
1177,416150.71875
1178,412724.96875
1179,426394.09375
1180,426979.75
1181,427589.40625
1182,409044.5625
1183,425512.90625
1184,412514.0
1185,424881.90625
1186,423166.90625
1187,428335.8125
1188,423940.09375
1189,430353.8125
1190,431726.75
1191,442041.09375
1192,423246.09375
1193,441822.71875
1194,445271.09375
1195,441389.8125
1196,432746.65625
1197,456638.84375
1198,444862.84375
1199,446449.25
1200,456405.15625
1201,454139.3125
1202,436191.90625
1203,457394.25
1204,438674.21875
1205,451451.65625
1206,431779.84375
1207,455330.40625
1208,447326.59375
1209,445814.5
1210,457724.21875
1211,456870.09375
1212,441421.34375
1213,447224.96875
1214,449326.8125
1215,444393.40625
1216,454614.21875
1217,444984.75
1218,453735.8125
1219,458995.21875
1220,446094.0
1221,452558.8125
1222,454176.21875
1223,444268.0
1224,443758.5625
1225,443991.09375
1226,447147.0
1227,450818.59375
1228,443174.71875
1229,449262.59375
1230,440903.84375
1231,448652.09375
1232,440654.71875
1233,454526.5
1234,446210.71875
1235,447332.75
1236,442334.5
1237,455081.71875
1238,441686.0625
1239,469780.65625
1240,451183.25
1241,475326.59375
1242,459618.15625
1243,470973.25
1244,445488.5
1245,465724.71875
1246,448953.21875
1247,464942.90625
1248,443483.3125
1249,455545.3125
1250,455290.21875
1251,465827.40625
1252,462470.3125
1253,474623.71875
1254,465380.59375
1255,456862.75
1256,466017.25
1257,465109.65625
1258,445869.40625
1259,455927.8125
1260,449484.84375
1261,459124.71875
1262,456630.84375
1263,461849.3125
1264,453449.59375
1265,475825.5
1266,471519.59375
1267,488810.46875
1268,445253.40625
1269,481479.90625
1270,463603.21875
1271,484641.5
1272,472419.65625
1273,485749.8125
1274,479790.3125
1275,510035.0
1276,502223.90625
1277,514852.8125
1278,507118.21875
1279,495573.15625
1280,527588.6875
1281,492958.84375
1282,505173.71875
1283,516690.8125
1284,492438.65625
1285,513492.65625
1286,490867.34375
1287,503222.90625
1288,488009.59375
1289,514742.96875
1290,495813.3125
1291,520097.59375
1292,509058.46875
1293,522275.71875
1294,511615.3125
1295,529826.25
1296,513610.8125
1297,519874.65625
1298,526374.6875
1299,521082.5
1300,510921.59375
1301,538264.875
1302,523367.09375
1303,533809.5
1304,520276.3125
1305,534585.0
1306,547738.4375
1307,536471.3125
1308,536263.0
1309,535715.9375
1310,538519.4375
1311,544834.1875
1312,556267.3125
1313,540243.625
1314,536355.9375
1315,542439.625
1316,526690.3125
1317,539362.625
1318,545906.9375
1319,546591.625
1320,536221.4375
1321,545656.3125
1322,530367.5
1323,553741.5625
1324,550006.8125
1325,564654.1875
1326,546845.4375
1327,569150.1875
1328,560920.9375
1329,567722.375
1330,549064.0
1331,572658.5625
1332,556863.1875
1333,570576.5625
1334,556235.6875
1335,579762.4375
1336,563288.1875
1337,576165.3125
1338,575881.875
1339,585981.625
1340,578819.1875
1341,571985.0625
1342,577942.375
1343,579825.3125
1344,571355.8125
1345,583446.5
1346,584562.4375
1347,586264.9375
1348,576170.5
1349,590658.6875
1350,576614.0
1351,597105.25
1352,591033.25
1353,610237.1875
1354,584184.6875
1355,590304.3125
1356,605084.0625
1357,597335.4375
1358,600745.9375
1359,611646.0
1360,609330.4375
1361,601871.6875
1362,591860.625
1363,586573.4375
1364,581921.375
1365,595475.1875
1366,584312.9375
1367,595267.6875
1368,593077.0
1369,612732.1875
1370,586217.3125
1371,609476.125
1372,598106.625
1373,626240.3125
1374,609507.1875
1375,613268.625
1376,636525.5
1377,612672.1875
1378,613335.9375
1379,627585.9375
1380,607507.3125
1381,618024.625
1382,604382.4375
1383,616633.75
1384,610359.625
1385,630659.125
1386,610445.9375
1387,620046.5
1388,610449.6875
1389,621412.3125
1390,611557.4375
1391,619873.4375
1392,619838.0
1393,612332.1875
1394,621944.4375
1395,617993.625
1396,607581.3125
1397,611516.9375
1398,604533.125
1399,631547.9375
1400,607543.9375
1401,615162.625
1402,606690.3125
1403,618869.5
1404,598217.375
1405,612518.1875
1406,610765.8125
1407,632585.6875
1408,621170.4375
1409,646569.4375
1410,637256.125
1411,635235.0
1412,650898.6875
1413,643499.4375
1414,641966.75
1415,663912.4375
1416,666674.3125
1417,673654.125
1418,644044.8125
1419,681098.1875
1420,654414.4375
1421,655326.9375
1422,637248.8125
1423,693810.9375
1424,669602.125
1425,652764.625
1426,661393.6875
1427,660327.1875
1428,646515.6875
1429,673160.125
1430,652528.0
1431,672097.4375
1432,659938.4375
1433,689385.0
1434,677867.5
1435,693255.625
1436,672017.0625
1437,698591.75
1438,679906.3125
1439,698640.6875
1440,709129.625
1441,711991.4375
1442,691269.9375
1443,682953.4375
1444,690672.25
1445,729642.4375
1446,696266.6875
1447,703682.125
1448,680161.625
1449,733117.0
1450,712967.625
1451,712054.6875
1452,702463.375
1453,711808.625
1454,706899.875
1455,727021.375
1456,706819.375
1457,708550.6875
1458,707483.8125
1459,725287.625
1460,696406.25
1461,715934.6875
1462,722718.5
1463,721081.5
1464,730913.1875
1465,730896.4375
1466,730650.625
1467,717506.9375
1468,735004.3125
1469,724391.625
1470,728207.25
1471,721771.4375
1472,721055.9375
1473,738806.125
1474,736995.0
1475,748224.1875
1476,745004.8125
1477,772965.6875
1478,759207.1875
1479,756129.0625
1480,744308.8125
1481,742849.0
1482,727241.6875
1483,746873.5
1484,745570.3125
1485,745993.5
1486,767004.1875
1487,760406.375
1488,764700.4375
1489,757360.75
1490,768208.6875
1491,743466.875
1492,753808.5625
1493,763309.625
1494,758523.125
1495,772567.0
1496,764749.4375
1497,763718.6875
1498,758005.4375
1499,776336.125
1500,762800.4375
1501,780782.125
1502,753082.6875
1503,767990.6875
1504,756019.1875
1505,788492.9375
1506,742159.125
1507,796977.25
1508,771659.0625
1509,789077.1875
1510,776869.0
1511,810577.5
1512,803740.4375
1513,810248.8125
1514,808949.125
1515,799766.875
1516,784298.6875
1517,822566.4375
1518,788893.0
1519,802231.1875
1520,786687.25
1521,798146.9375
1522,785648.1875
1523,820233.8125
1524,790283.9375
1525,808782.6875
1526,794009.625
1527,808545.6875
1528,788067.9375
1529,817902.125
1530,827424.125
1531,815010.4375
1532,791192.6875
1533,817999.5625
1534,818457.9375
1535,825049.0625
1536,791127.4375
1537,815410.8125
1538,812024.3125
1539,800449.6875
1540,824655.4375
1541,820099.8125
1542,790933.3125
1543,841141.6875
1544,802665.8125
1545,837065.9375
1546,791037.9375
1547,833946.4375
1548,848698.8125
1549,840281.8125
1550,841871.4375
1551,842003.6875
1552,844730.6875
1553,863572.4375
1554,827843.3125
1555,846722.4375
1556,820576.375
1557,848269.125
1558,839472.1875
1559,859108.6875
1560,851878.8125
1561,855710.1875
1562,848117.8125
1563,847659.1875
1564,845656.6875
1565,866202.625
1566,861173.8125
1567,881739.6875
1568,867041.9375
1569,867295.0
1570,854195.4375
1571,877815.625
1572,872005.9375
1573,869417.4375
1574,866181.125
1575,879583.1875
1576,851980.8125
1577,864378.0
1578,876952.4375
1579,885826.1875
1580,854166.625
1581,913251.4375
1582,859395.0
1583,886255.625
1584,880977.8125
1585,880196.8125
1586,842769.625
1587,889818.9375
1588,893121.4375
1589,922172.625
1590,883760.6875
1591,905292.6875
1592,863440.625
1593,900659.8125
1594,882637.8125
1595,942315.4375
1596,882118.6875
1597,921369.0
1598,900704.8125
1599,930372.125
1600,907874.9375
1601,931763.625
1602,900992.625
1603,909886.125
1604,899957.5
1605,922939.4375
1606,899290.625
1607,918732.0
1608,913951.0
1609,912129.5
1610,931000.3125
1611,894251.1875
1612,907769.1875
1613,925636.9375
1614,912226.1875
1615,895963.125
1616,932291.8125
